0,5749	23,5900	980,0000	33,8000	40,5654	0,0092	-0,0001	-0,0001	
0,5807	23,5900	980,0000	33,8000	40,5613	0,0112	-0,0001	-0,0001	
0,5865	23,5900	980,0000	33,8000	40,5497	0,0131	-0,0001	-0,0001	
0,5903	23,5900	980,0000	33,8000	40,5340	0,0188	-0,0001	-0,0001	
0,5913	23,5900	980,0000	33,8000	40,5177	0,0226	-0,0001	-0,0001	
0,5898	23,5900	980,0000	33,8000	40,5025	0,0245	-0,0001	-0,0001	
0,5868	23,5900	980,0000	33,8000	40,4900	0,0245	-0,0001	0,0000	
0,5833	23,5900	980,0000	33,8000	40,4795	0,0245	-0,0001	0,0000	
0,5792	23,5900	980,0000	33,8000	40,4689	0,0245	-0,0001	0,0000	
0,5738	23,5900	980,0000	33,8000	40,4578	0,0302	-0,0001	0,0000	
0,5654	23,5900	980,0000	33,8000	40,4452	0,0302	-0,0001	0,0000	
0,5519	23,5900	980,0000	33,8000	40,4302	0,0340	-0,0001	0,0000	
0,5314	23,5900	980,0000	33,8000	40,4129	0,0398	-0,0001	0,0000	
0,5027	23,5900	980,0000	33,8000	40,3950	0,0360	-0,0001	0,0000	
0,4656	23,5900	980,0000	33,8000	40,3772	0,0398	-0,0001	0,0000	
0,4211	23,5900	980,0000	33,8000	40,3603	0,0417	-0,0001	0,0000	
0,3711	23,5900	980,0000	33,8000	40,3441	0,0455	-0,0001	0,0000	
0,3181	23,5900	980,0000	33,8000	40,3281	0,0398	-0,0001	0,0000	
0,2647	23,5900	980,0000	33,8000	40,3115	0,0417	-0,0001	0,0000	
0,2132	23,5900	980,0000	33,8000	40,2936	0,0360	-0,0001	0,0000	
0,1649	23,5900	980,0000	33,8000	40,2730	0,0302	-0,0001	0,0000	
0,1200	23,5900	980,0000	33,8000	40,2487	0,0340	-0,0001	0,0000	
0,0773	23,5900	980,0000	33,8000	40,2207	0,0283	-0,0001	0,0000	
0,0351	23,5900	980,0000	33,8000	40,1895	0,0340	-0,0001	0,0000	
-0,0089	23,5900	980,0000	33,8000	40,1554	0,0398	-0,0001	0,0000	
-0,0561	23,5900	980,0000	33,8000	40,1186	0,0360	-0,0001	0,0000	
-0,1071	23,5900	980,0000	33,8000	40,0791	0,0340	-0,0001	0,0000	
-0,1612	23,5900	980,0000	33,8000	40,0380	0,0340	-0,0001	0,0000	
-0,2167	23,5900	980,0000	33,8000	39,9957	0,0302	-0,0001	0,0000	
-0,2715	23,5900	980,0000	33,8000	39,9523	0,0302	-0,0001	0,0000	
-0,3234	23,5900	980,0000	33,8000	39,9084	0,0302	-0,0001	0,0000	
-0,3707	23,5900	980,0000	33,8000	39,8653	0,0283	-0,0001	0,0000	
-0,4124	23,5900	980,0000	33,8000	39,8235	0,0245	-0,0001	0,0000	
-0,4482	23,5900	980,0000	33,8000	39,7835	0,0245	-0,0001	0,0000	
-0,4785	23,5900	980,0000	33,8000	39,7462	0,0302	-0,0001	0,0000	
-0,5048	23,5900	980,0000	33,8000	39,7124	0,0283	-0,0001	0,0000	
-0,5290	23,5900	980,0000	33,8000	39,6824	0,0245	-0,0001	0,0000	
-0,5528	23,5900	980,0000	33,8000	39,6547	0,0302	-0,0001	0,0000	
-0,5772	23,5900	980,0000	33,8000	39,6287	0,0302	-0,0001	0,0000	
-0,6011	23,5900	980,0000	33,8000	39,6040	0,0283	-0,0001	0,0000	
-0,6217	23,5900	980,0000	33,8000	39,5781	0,0283	-0,0001	0,0000	
-0,6353	23,5900	980,0000	33,8000	39,5510	0,0283	-0,0001	0,0000	
-0,6386	23,5900	980,0000	33,8000	39,5217	0,0302	-0,0001	0,0000	
-0,6306	23,5900	980,0000	33,8000	39,4900	0,0283	-0,0001	0,0000	
-0,6134	23,5900	980,0000	33,8000	39,4555	0,0360	-0,0001	0,0000	
-0,5922	23,5900	980,0000	33,8000	39,4190	0,0302	-0,0001	0,0000	
-0,5728	23,5900	980,0000	33,8000	39,3816	0,0302	-0,0001	0,0000	
-0,5602	23,5900	980,0000	33,8000	39,3448	0,0245	-0,0001	0,0000	
-0,5562	23,5900	980,0000	33,8000	39,3095	0,0245	-0,0001	0,0000	
-0,5596	23,5900	980,0000	33,8000	39,2763	0,0188	-0,0001	0,0000	
-0,5661	23,5900	980,0000	33,8000	39,2452	0,0302	-0,0001	0,0000	
-0,5710	23,5900	980,0000	33,8000	39,2162	0,0283	-0,0001	0,0000	
-0,5703	23,5900	980,0000	33,8000	39,1894	0,0340	-0,0001	0,0000	
-0,5620	23,5900	980,0000	33,8000	39,1637	0,0340	-0,0001	0,0000	
-0,5471	23,5900	980,0000	33,8000	39,1371	0,0283	-0,0001	0,0000	
-0,5282	23,5900	980,0000	33,8000	39,1086	0,0283	-0,0001	0,0000	
-0,5092	23,5900	980,0000	33,8000	39,0770	0,0283	-0,0001	0,0000	
-0,4933	23,5900	980,0000	33,8000	39,0412	0,0283	-0,0001	0,0000	
-0,4826	23,5900	980,0000	33,8000	39,0003	0,0283	-0,0001	0,0000	
-0,4770	23,5900	980,0000	33,8000	38,9549	0,0302	-0,0001	0,0000	
-0,4751	23,5900	980,0000	33,8000	38,9070	0,0283	-0,0001	0,0000	
-0,4749	23,5900	980,0000	33,8000	38,8577	0,0283	-0,0001	0,0000	
-0,4749	23,5900	980,0000	33,8000	38,8089	0,0283	-0,0001	0,0000	
-0,4750	23,5900	980,0000	33,8000	38,7633	0,0302	-0,0001	0,0000	
-0,4762	23,5900	980,0000	33,8000	38,7218	0,0283	-0,0001	0,0000	
-0,4798	23,5900	980,0000	33,8000	38,6861	0,0226	-0,0001	0,0000	
-0,4858	23,5900	980,0000	33,8000	38,6560	0,0226	-0,0001	0,0000	
-0,4930	23,5900	980,0000	33,8000	38,6308	0,0302	-0,0001	0,0000	
-0,4988	23,5900	980,0000	33,8000	38,6087	0,0340	-0,0001	0,0000	
-0,5011	23,5900	980,0000	33,8000	38,5888	0,0245	-0,0001	-0,0001	
-0,4991	23,5900	980,0000	33,8000	38,5692	0,0245	-0,0001	-0,0001	
-0,4943	23,5900	980,0000	33,8000	38,5473	0,0340	-0,0001	-0,0001	
-0,4897	23,5900	980,0000	33,8000	38,5229	0,0302	-0,0001	-0,0001	
-0,4881	23,5900	980,0000	33,8000	38,4959	0,0340	-0,0001	-0,0001	
-0,4903	23,5900	980,0000	33,8000	38,4659	0,0302	-0,0001	-0,0001	
-0,4948	23,5900	980,0000	33,8000	38,4328	0,0302	-0,0001	-0,0001	
-0,4987	23,5900	980,0000	33,8000	38,3974	0,0340	-0,0001	-0,0001	
-0,4989	23,5900	980,0000	33,8000	38,3597	0,0302	-0,0001	-0,0001	
-0,4945	23,5900	980,0000	33,8000	38,3204	0,0398	-0,0001	-0,0001	
-0,4869	23,5900	980,0000	33,8000	38,2801	0,0283	-0,0001	-0,0001	
-0,4791	23,5900	980,0000	33,8000	38,2384	0,0283	-0,0001	-0,0001	
-0,4742	23,5900	980,0000	33,8000	38,1964	0,0340	-0,0001	-0,0001	
-0,4736	23,5900	980,0000	33,8000	38,1547	0,0302	-0,0001	-0,0001	
-0,4768	23,5900	980,0000	33,8000	38,1137	0,0283	-0,0001	-0,0001	
-0,4813	23,5900	980,0000	33,8000	38,0740	0,0302	-0,0001	-0,0001	
-0,4846	23,5900	980,0000	33,8000	38,0361	0,0283	-0,0001	-0,0001	
-0,4847	23,5900	980,0000	33,8000	37,9997	0,0340	-0,0001	-0,0001	
-0,4814	23,5900	980,0000	33,8000	37,9646	0,0340	-0,0001	-0,0001	
-0,4757	23,5900	980,0000	33,8000	37,9307	0,0302	-0,0001	-0,0001	
-0,4695	23,5900	980,0000	33,8000	37,8984	0,0340	-0,0001	-0,0001	
-0,4651	23,5900	980,0000	33,8000	37,8676	0,0302	-0,0001	-0,0001	
-0,4641	23,5900	980,0000	33,8000	37,8394	0,0340	-0,0001	-0,0001	
-0,4671	23,5900	980,0000	33,8000	37,8141	0,0360	-0,0001	-0,0001	
-0,4736	23,5900	980,0000	33,8000	37,7914	0,0398	-0,0001	-0,0001	
-0,4817	23,5900	980,0000	33,8000	37,7712	0,0398	-0,0001	-0,0001	
-0,4889	23,5900	980,0000	33,8000	37,7531	0,0340	-0,0001	-0,0001	
-0,4927	23,5900	980,0000	33,8000	37,7350	0,0302	-0,0001	-0,0001	
-0,4926	23,5900	980,0000	33,8000	37,7160	0,0302	-0,0001	-0,0001	
-0,4897	23,5900	980,0000	33,8000	37,6945	0,0340	-0,0001	-0,0001	
-0,4868	23,5900	980,0000	33,8000	37,6695	0,0398	-0,0001	-0,0001	
-0,4871	23,5900	980,0000	33,8000	37,6397	0,0398	-0,0001	-0,0001	
-0,4921	23,5900	980,0000	33,8000	37,6063	0,0398	-0,0001	-0,0001	
-0,5010	23,5900	980,0000	33,8000	37,5712	0,0340	-0,0001	-0,0001	
-0,5105	23,5900	980,0000	33,8000	37,5341	0,0340	-0,0001	-0,0001	
-0,5166	23,5900	980,0000	33,8000	37,4979	0,0340	-0,0001	-0,0001	
-0,5166	23,5900	980,0000	33,8000	37,4641	0,0417	-0,0001	-0,0001	
-0,5105	23,5900	980,0000	33,8000	37,4330	0,0340	-0,0001	-0,0001	
-0,5012	23,5900	980,0000	33,8000	37,4053	0,0360	-0,0001	-0,0001	
-0,4932	23,5900	980,0000	33,8000	37,3800	0,0360	-0,0001	-0,0001	
-0,4901	23,5900	980,0000	33,8000	37,3568	0,0398	-0,0001	-0,0001	
-0,4934	23,5900	980,0000	33,8000	37,3346	0,0398	-0,0001	-0,0001	
-0,5014	23,5900	980,0000	33,8000	37,3123	0,0302	-0,0001	-0,0001	
-0,5114	23,5900	980,0000	33,8000	37,2886	0,0398	-0,0001	0,0000	
-0,5204	23,5900	980,0000	33,8000	37,2638	0,0340	-0,0001	0,0000	
-0,5272	23,5900	980,0000	33,8000	37,2376	0,0360	-0,0001	0,0000	
-0,5319	23,5900	980,0000	33,8000	37,2107	0,0417	-0,0001	0,0000	
-0,5357	23,5900	980,0000	33,8000	37,1834	0,0340	-0,0001	0,0000	
-0,5397	23,5900	980,0000	33,8000	37,1549	0,0455	-0,0001	0,0000	
-0,5437	23,5900	980,0000	33,8000	37,1249	0,0340	-0,0001	0,0000	
-0,5476	23,5900	980,0000	33,8000	37,0931	0,0417	-0,0001	0,0000	
-0,5512	23,5900	980,0000	33,8000	37,0594	0,0417	-0,0001	0,0000	
-0,5553	23,5900	980,0000	33,8000	37,0238	0,0398	-0,0001	0,0000	
-0,5609	23,5900	980,0000	33,8000	36,9863	0,0360	-0,0001	0,0000	
-0,5689	23,5900	980,0000	33,8000	36,9480	0,0360	-0,0001	0,0000	
-0,5784	23,5900	980,0000	33,8000	36,9097	0,0398	-0,0001	0,0000	
-0,5876	23,5900	980,0000	33,8000	36,8718	0,0360	-0,0001	0,0000	
-0,5934	23,5900	980,0000	33,8000	36,8350	0,0360	-0,0001	0,0000	
-0,5939	23,5900	980,0000	33,8000	36,8006	0,0398	-0,0001	0,0000	
-0,5893	23,5900	980,0000	33,8000	36,7687	0,0340	-0,0001	0,0000	
-0,5817	23,5900	980,0000	33,8000	36,7396	0,0360	-0,0001	0,0000	
-0,5742	23,5900	980,0000	33,8000	36,7133	0,0360	-0,0001	0,0000	
-0,5695	23,5900	980,0000	33,8000	36,6887	0,0340	-0,0001	0,0000	
-0,5684	23,5900	980,0000	33,8000	36,6653	0,0360	-0,0001	0,0000	
-0,5700	23,5900	980,0000	33,8000	36,6430	0,0360	-0,0001	0,0000	
-0,5724	23,5900	980,0000	33,8000	36,6216	0,0340	-0,0001	0,0000	
-0,5744	23,5900	980,0000	33,8000	36,6003	0,0398	-0,0001	0,0000	
-0,5759	23,5900	980,0000	33,8000	36,5802	0,0398	-0,0001	0,0000	
-0,5781	23,5900	980,0000	33,8000	36,5615	0,0360	-0,0001	0,0000	
-0,5822	23,5900	980,0000	33,8000	36,5448	0,0398	-0,0001	0,0000	
-0,5888	23,5900	980,0000	33,8000	36,5310	0,0340	-0,0001	0,0000	
-0,5974	23,5900	980,0000	33,8000	36,5203	0,0360	-0,0001	0,0000	
-0,6065	23,5900	980,0000	33,8000	36,5142	0,0360	-0,0001	0,0000	
-0,6143	23,5900	980,0000	33,8000	36,5131	0,0283	-0,0001	0,0000	
-0,6195	23,5900	980,0000	33,8000	36,5171	0,0340	-0,0001	-0,0001	
-0,6210	23,5900	980,0000	33,8000	36,5249	0,0340	-0,0001	-0,0001	
-0,6183	23,5900	980,0000	33,8000	36,5367	0,0340	-0,0001	-0,0001	
-0,6113	23,5900	980,0000	33,8000	36,5514	0,0340	-0,0001	-0,0001	
-0,6007	23,5900	980,0000	33,8000	36,5676	0,0340	-0,0001	-0,0001	
-0,5883	23,5900	980,0000	33,8000	36,5838	0,0245	-0,0001	-0,0001	
