0.0,0.0,0.0,51128.752
0.0,0.0,0.0,51132.096
0.0,0.0,0.0,51135.44
0.0,0.0,0.0,51138.784
0.0,0.0,0.0,51142.128
0.0,0.0,0.0,51145.472
0.0,0.0,0.0,51148.816
0.0,0.0,0.0,51152.16
0.0,0.0,0.0,51155.504
0.0,0.0,0.0,51158.848
0.0,0.0,-68.0,51162.192
0.0,0.0,0.0,51165.536
0.0,0.0,-68.0,51168.88
0.0,0.0,0.0,51172.224
0.0,0.0,-68.0,51175.568
0.0,0.0,0.0,51178.912
0.0,0.0,-68.0,51182.256
0.0,0.0,0.0,51185.604
0.0,0.0,0.0,51188.944
0.0,0.0,0.0,51192.288
0.0,0.0,0.0,51195.632
0.0,0.0,0.0,51198.984
0.0,0.0,-68.0,51202.324
0.0,0.0,-68.0,51205.672
0.0,0.0,0.0,51209.016
0.0,0.0,0.0,51212.356
0.0,0.0,0.0,51215.7
0.0,0.0,0.0,51219.044
0.0,0.0,0.0,51222.388
0.0,0.0,0.0,51225.732
0.0,0.0,0.0,51229.076
0.0,0.0,0.0,51232.42
0.0,0.0,0.0,51235.764
0.0,0.0,0.0,51239.108
0.0,0.0,-68.0,51242.452
0.0,0.0,0.0,51245.792
0.0,0.0,0.0,51249.132
0.0,0.0,0.0,51252.476
0.0,0.0,0.0,51255.82
0.0,0.0,-68.0,51259.168
0.0,0.0,-68.0,51262.508
0.0,0.0,0.0,51265.852
0.0,0.0,0.0,51269.196
0.0,0.0,-68.0,51272.54
0.0,0.0,0.0,51275.884
0.0,0.0,0.0,51279.228
0.0,0.0,-68.0,51282.572
0.0,0.0,0.0,51285.916
0.0,0.0,-68.0,51289.26
0.0,0.0,-68.0,51292.6
0.0,0.0,0.0,51295.948
0.0,0.0,0.0,51299.296
0.0,0.0,0.0,51302.636
0.0,0.0,-68.0,51305.98
0.0,0.0,0.0,51309.324
0.0,0.0,-68.0,51312.668
0.0,0.0,0.0,51316.012
0.0,0.0,0.0,51319.356
0.0,0.0,0.0,51322.7
0.0,0.0,0.0,51326.04
0.0,0.0,0.0,51329.384
0.0,0.0,0.0,51332.724
0.0,0.0,-68.0,51336.072
0.0,0.0,0.0,51339.412
0.0,0.0,0.0,51342.756
0.0,0.0,0.0,51346.1
0.0,0.0,-68.0,51349.444
0.0,0.0,0.0,51352.788
0.0,0.0,-68.0,51356.128
0.0,0.0,0.0,51359.468
0.0,0.0,0.0,51362.816
0.0,0.0,0.0,51366.16
0.0,0.0,0.0,51369.504
0.0,0.0,0.0,51372.848
0.0,0.0,0.0,51376.188
0.0,0.0,0.0,51379.532
0.0,0.0,0.0,51382.876
0.0,0.0,0.0,51386.216
0.0,0.0,0.0,51389.56
0.0,0.0,0.0,51392.904
0.0,0.0,0.0,51396.248
0.0,0.0,0.0,51399.596
0.0,0.0,0.0,51402.936
0.0,0.0,0.0,51406.28
0.0,0.0,0.0,51409.62
0.0,0.0,-68.0,51412.964
0.0,0.0,0.0,51416.308
0.0,0.0,0.0,51419.652
0.0,0.0,0.0,51423.0
0.0,0.0,-68.0,51426.344
0.0,0.0,0.0,51429.688
0.0,0.0,0.0,51433.032
0.0,0.0,0.0,51436.376
0.0,0.0,-68.0,51439.72
0.0,0.0,0.0,51443.06
0.0,0.0,0.0,51446.4
0.0,0.0,0.0,51449.74
0.0,0.0,66.0,51453.088
0.0,0.0,66.0,51456.428
0.0,0.0,0.0,51459.772
0.0,0.0,66.0,51463.116
0.0,0.0,0.0,51466.46
0.0,0.0,66.0,51469.804
0.0,0.0,0.0,51473.148
0.0,0.0,66.0,51476.492
0.0,0.0,0.0,51479.836
0.0,0.0,66.0,51483.184
0.0,0.0,66.0,51486.524
0.0,0.0,0.0,51489.868
0.0,0.0,0.0,51493.212
0.0,0.0,66.0,51496.56
0.0,0.0,0.0,51499.9
0.0,0.0,0.0,51503.24
0.0,0.0,0.0,51506.588
0.0,0.0,66.0,51509.936
0.0,0.0,0.0,51513.276
0.0,0.0,-68.0,51516.62
0.0,0.0,66.0,51519.964
0.0,0.0,66.0,51523.304
0.0,0.0,0.0,51526.648
0.0,0.0,66.0,51529.992
0.0,0.0,66.0,51533.332
0.0,0.0,0.0,51536.672
0.0,0.0,66.0,51540.016
0.0,0.0,0.0,51543.356
0.0,0.0,0.0,51546.696
0.0,0.0,0.0,51550.04
0.0,0.0,66.0,51553.384
0.0,0.0,0.0,51556.724
0.0,0.0,0.0,51560.064
0.0,0.0,0.0,51563.404
0.0,0.0,66.0,51566.744
0.0,0.0,0.0,51570.084
0.0,0.0,66.0,51573.424
0.0,0.0,0.0,51576.768
0.0,0.0,0.0,51580.112
0.0,0.0,0.0,51583.456
0.0,0.0,66.0,51586.8
0.0,0.0,66.0,51590.14
0.0,0.0,0.0,51593.48
0.0,0.0,66.0,51596.824
0.0,0.0,0.0,51600.164
0.0,0.0,0.0,51603.504
0.0,0.0,0.0,51606.848
0.0,0.0,0.0,51610.192
0.0,0.0,0.0,51613.532
0.0,0.0,0.0,51616.872
0.0,0.0,66.0,51620.212
0.0,0.0,0.0,51623.556
0.0,0.0,66.0,51626.904
0.0,0.0,0.0,51630.244
0.0,0.0,0.0,51633.588
0.0,0.0,0.0,51636.928
0.0,0.0,66.0,51640.272
0.0,0.0,66.0,51643.612
0.0,0.0,66.0,51646.956
0.0,0.0,0.0,51650.3
0.0,0.0,66.0,51653.644
0.0,0.0,0.0,51656.988
0.0,0.0,0.0,51660.332
0.0,0.0,0.0,51663.68
0.0,0.0,0.0,51667.024
0.0,0.0,0.0,51670.368
0.0,0.0,0.0,51673.712
0.0,0.0,0.0,51677.056
0.0,0.0,0.0,51680.4
0.0,0.0,0.0,51683.74
0.0,0.0,0.0,51687.08
0.0,0.0,66.0,51690.424
0.0,0.0,0.0,51693.764
0.0,0.0,66.0,51697.104
0.0,0.0,66.0,51700.444
0.0,0.0,0.0,51703.788
0.0,0.0,66.0,51707.128
0.0,0.0,66.0,51710.472
0.0,0.0,66.0,51713.816
0.0,0.0,66.0,51717.156
0.0,0.0,66.0,51720.5
0.0,0.0,66.0,51723.844
0.0,0.0,0.0,51727.188
0.0,0.0,0.0,51730.528
0.0,0.0,0.0,51733.872
0.0,0.0,0.0,51737.216
0.0,0.0,0.0,51740.56
0.0,0.0,66.0,51743.904
0.0,0.0,66.0,51747.248
0.0,0.0,0.0,51750.596
0.0,0.0,66.0,51753.944
0.0,0.0,66.0,51757.284
-1.0,-0.01,66.0,51760.628
