0.0,-0.001,103.608
0.0,0.0,106.948
0.002,0.0,110.288
0.003,0.002,113.632
0.005,0.002,116.972
0.006,0.004,120.316
0.007,0.005,123.66
0.008,0.006,127.004
0.01,0.008,130.344
0.011,0.009,133.684
0.011,0.01,137.028
0.013,0.011,140.368
0.013,0.012,143.712
0.014,0.012,147.056
0.014,0.013,150.4
0.014,0.013,153.744
0.014,0.013,157.088
0.015,0.013,160.432
0.015,0.013,163.772
0.015,0.013,167.112
0.014,0.013,170.452
0.015,0.013,173.792
0.015,0.013,177.136
0.014,0.013,180.476
0.014,0.013,183.816
0.013,0.012,187.16
0.012,0.01,190.504
0.013,0.011,193.848
0.012,0.01,197.192
0.012,0.01,200.536
0.012,0.01,203.88
0.011,0.01,207.224
0.012,0.011,210.568
0.011,0.01,213.912
0.011,0.009,217.256
0.011,0.009,220.596
0.01,0.008,223.94
0.01,0.008,227.28
0.011,0.009,230.624
0.012,0.01,233.968
0.011,0.01,237.312
0.012,0.01,240.652
0.013,0.011,243.992
0.014,0.012,247.336
0.014,0.013,250.68
0.015,0.013,254.024
0.014,0.013,257.368
0.016,0.014,260.712
0.017,0.016,264.052
0.017,0.016,267.396
0.019,0.016,270.74
0.019,0.017,274.08
0.018,0.016,277.42
0.019,0.018,280.76
0.02,0.019,284.1
0.02,0.019,287.44
0.022,0.02,290.78
0.024,0.022,294.12
0.024,0.022,297.46
0.024,0.023,300.8
0.025,0.024,304.14
0.025,0.024,307.48
0.026,0.024,310.82
0.027,0.024,314.164
0.027,0.025,317.504
0.027,0.026,320.848
0.027,0.026,324.188
0.029,0.027,327.528
0.029,0.027,330.868
0.03,0.028,334.208
0.03,0.028,337.548
0.031,0.03,340.888
0.031,0.029,344.228
0.03,0.028,347.568
0.031,0.03,350.908
0.032,0.031,354.248
0.032,0.03,357.588
0.032,0.031,360.928
0.034,0.032,364.268
0.034,0.032,367.612
0.033,0.032,370.956
0.034,0.033,374.296
0.034,0.033,377.636
0.038,0.036,380.98
0.041,0.038,384.32
0.04,0.039,387.66
0.041,0.04,391.004
0.041,0.039,394.348
0.041,0.039,397.692
0.044,0.042,401.036
0.042,0.041,404.38
0.043,0.042,407.72
0.043,0.041,411.06
