0.0,0.0,-7.0,304.184
0.0,0.0,-7.0,307.528
0.0,0.0,7.0,310.872
0.0,0.0,-7.0,314.216
0.0,0.0,-7.0,317.56
0.0,0.0,-7.0,320.904
0.0,0.0,7.0,324.248
0.0,0.0,7.0,327.588
0.0,0.0,-7.0,330.928
0.0,0.0,-7.0,334.272
0.0,0.0,7.0,337.616
0.0,0.0,-7.0,340.956
0.0,0.0,-7.0,344.296
0.0,0.0,-7.0,347.64
0.0,0.0,-7.0,350.984
0.0,0.0,-7.0,354.328
0.0,0.0,7.0,357.672
0.0,0.0,-7.0,361.016
0.0,0.0,7.0,364.36
0.0,0.0,-7.0,367.7
0.0,0.0,7.0,371.044
0.0,0.0,-7.0,374.384
0.0,0.0,-7.0,377.728
0.0,0.0,7.0,381.072
0.0,0.0,-7.0,384.416
0.0,0.0,-7.0,387.76
0.0,0.0,7.0,391.104
0.0,0.0,-7.0,394.448
0.0,0.0,-7.0,397.792
0.0,0.0,7.0,401.136
0.0,0.0,7.0,404.476
0.0,0.0,7.0,407.82
0.0,0.0,-7.0,411.16
0.0,0.0,-7.0,414.504
0.0,0.0,-7.0,417.848
0.0,0.0,-7.0,421.192
0.0,0.0,-7.0,424.536
0.0,0.0,7.0,427.88
0.0,0.0,-7.0,431.22
0.0,0.0,7.0,434.56
0.0,0.0,7.0,437.9
0.0,0.0,7.0,441.24
0.0,0.0,-7.0,444.58
0.0,0.0,-7.0,447.924
0.0,0.0,-7.0,451.268
0.0,0.0,-7.0,454.608
0.0,0.0,-7.0,457.952
0.0,0.0,-7.0,461.296
0.0,0.0,-7.0,464.64
0.0,0.0,-7.0,467.984
0.0,0.0,-7.0,471.328
0.0,0.0,7.0,474.672
0.0,0.0,-7.0,478.016
0.0,0.0,-7.0,481.36
0.0,0.0,-7.0,484.704
0.0,0.0,-7.0,488.048
0.0,0.0,-7.0,491.392
0.0,0.0,-7.0,494.732
0.0,0.0,7.0,498.072
0.0,0.0,-7.0,501.412
0.0,0.0,-7.0,504.756
0.0,0.0,7.0,508.1
0.0,0.0,7.0,511.44
0.0,0.0,-7.0,514.78
0.0,0.0,7.0,518.12
0.0,0.0,-7.0,521.464
0.0,0.0,-7.0,524.808
0.0,0.0,-7.0,528.152
0.0,0.0,-7.0,531.496
0.0,0.0,7.0,534.84
0.0,0.0,-7.0,538.18
0.0,0.0,-7.0,541.524
0.0,0.0,-7.0,544.864
0.0,0.0,7.0,548.208
0.0,0.0,7.0,551.548
0.0,0.0,7.0,554.888
0.0,0.0,-7.0,558.228
0.0,0.0,-7.0,561.568
0.0,0.0,7.0,564.908
0.0,0.0,-7.0,568.248
0.0,0.0,7.0,571.592
0.0,0.0,7.0,574.936
0.0,0.0,7.0,578.28
0.0,0.0,7.0,581.62
0.0,0.0,-7.0,584.96
0.0,0.0,-7.0,588.304
0.0,0.0,-7.0,591.644
0.0,0.0,-7.0,594.988
0.0,0.0,-7.0,598.332
0.0,0.0,-7.0,601.676
0.0,0.0,-7.0,605.02
0.0,0.0,-7.0,608.36
0.0,0.0,-7.0,611.7
0.0,0.0,-7.0,615.044
0.0,0.0,7.0,618.384
0.0,0.0,7.0,621.724
0.0,0.0,-7.0,625.064
0.0,0.0,-7.0,628.408
0.0,0.0,-7.0,631.752
0.0,0.0,-7.0,635.092
0.0,0.0,-7.0,638.436
0.0,0.0,-7.0,641.78
0.0,0.0,7.0,645.128
0.0,0.0,-7.0,648.468
0.0,0.0,7.0,651.808
0.0,0.0,-7.0,655.152
0.0,0.0,7.0,658.496
0.0,0.0,-7.0,661.836
0.0,0.0,-7.0,665.176
0.0,0.0,-7.0,668.516
0.0,0.0,-7.0,671.856
0.0,0.0,-7.0,675.2
0.0,0.0,-7.0,678.544
0.0,0.0,-7.0,681.888
0.0,0.0,-7.0,685.232
0.0,0.0,-7.0,688.576
0.0,0.0,7.0,691.92
0.0,0.0,7.0,695.264
0.0,0.0,-7.0,698.604
0.0,0.0,7.0,701.944
0.0,0.0,7.0,705.288
0.0,0.0,-7.0,708.632
0.0,0.0,-7.0,711.976
0.0,0.0,-7.0,715.32
0.0,0.0,-7.0,718.66
0.0,0.0,-7.0,722.004
0.0,0.0,-7.0,725.344
0.0,0.0,7.0,728.688
0.0,0.0,-7.0,732.032
0.0,0.0,-7.0,735.376
0.0,0.0,-7.0,738.72
0.0,0.0,-7.0,742.064
0.0,0.0,-7.0,745.408
0.0,0.0,-7.0,748.752
0.0,0.0,-7.0,752.096
0.0,0.0,-7.0,755.44
0.0,0.0,-7.0,758.788
0.0,0.0,-7.0,762.132
0.0,0.0,7.0,765.476
0.0,0.0,7.0,768.82
0.0,0.0,-7.0,772.16
0.0,0.0,7.0,775.504
0.0,0.0,-7.0,778.848
0.0,0.0,-7.0,782.192
0.0,0.0,-7.0,785.536
0.0,0.0,-7.0,788.88
0.0,0.0,-7.0,792.224
0.0,0.0,-7.0,795.564
0.0,0.0,-7.0,798.908
0.0,0.0,7.0,802.252
0.0,0.0,7.0,805.592
0.0,0.0,-7.0,808.936
0.0,0.0,-7.0,812.28
0.0,0.0,-7.0,815.624
0.0,0.0,-7.0,818.964
0.0,0.0,-7.0,822.308
0.0,0.0,-7.0,825.648
0.0,0.0,-7.0,828.988
0.0,0.0,-7.0,832.328
0.0,0.0,7.0,835.668
0.0,0.0,7.0,839.008
0.0,0.0,7.0,842.352
1.0,0.0,-7.0,845.692
-1.0,0.0,-7.0,849.032
1.0,0.0,-7.0,852.372
0.0,0.0,7.0,855.716
0.0,0.0,-7.0,859.056
0.0,0.0,-7.0,862.4
0.0,0.0,-7.0,865.744
0.0,0.0,-7.0,869.088
0.0,0.0,-7.0,872.432
1.0,0.0,-7.0,875.776
-1.0,0.0,7.0,879.12
1.0,0.0,-7.0,882.46
-1.0,0.0,-7.0,885.804
1.0,0.0,-7.0,889.148
0.0,0.0,-7.0,892.488
0.0,0.0,-7.0,895.828
0.0,0.0,-7.0,899.172
0.0,0.0,-7.0,902.516
0.0,0.0,-7.0,905.856
0.0,0.0,-7.0,909.2
1.0,0.0,7.0,912.54
-2.0,0.0,7.0,915.88
1.0,0.0,-7.0,919.22
0.0,0.0,7.0,922.56
0.0,0.0,-7.0,925.904
0.0,0.0,-7.0,929.248
0.0,0.0,-7.0,932.588
0.0,0.0,-7.0,935.932
0.0,0.0,-7.0,939.276
0.0,0.0,-7.0,942.62
1.0,0.0,7.0,945.964
0.0,0.0,7.0,949.304
0.0,0.0,7.0,952.648
0.0,0.0,7.0,955.992
0.0,0.0,-7.0,959.332
0.0,0.0,-7.0,962.676
0.0,0.0,-7.0,966.016
0.0,0.0,-7.0,969.36
0.0,0.0,-7.0,972.704
0.0,0.0,-7.0,976.044
0.0,0.0,-7.0,979.384
0.0,0.0,7.0,982.724
0.0,0.0,7.0,986.068
0.0,0.0,-7.0,989.408
0.0,0.0,-7.0,992.752
1.0,0.0,-7.0,996.096
0.0,0.0,-7.0,999.44
0.0,0.0,-7.0,1002.784
0.0,0.0,-7.0,1006.128
0.0,0.0,-7.0,1009.472
0.0,0.0,-7.0,1012.816
0.0,0.0,-7.0,1016.16
0.0,0.0,7.0,1019.504
0.0,0.0,7.0,1022.848
0.0,0.0,-7.0,1026.192
0.0,0.0,-7.0,1029.536
0.0,0.0,-7.0,1032.876
0.0,0.0,-7.0,1036.216
-1.0,0.0,-7.0,1039.56
0.0,0.0,-7.0,1042.904
0.0,0.0,-7.0,1046.248
0.0,0.0,-7.0,1049.592
0.0,0.0,-7.0,1052.936
0.0,0.0,-7.0,1056.28
0.0,0.0,7.0,1059.624
0.0,0.0,-7.0,1062.964
-1.0,0.0,-7.0,1066.304
1.0,0.0,-7.0,1069.648
-2.0,0.0,-7.0,1072.988
1.0,0.0,-7.0,1076.328
0.0,0.0,-7.0,1079.668
0.0,0.0,-7.0,1083.008
0.0,0.0,-7.0,1086.352
0.0,0.0,-7.0,1089.692
0.0,0.0,-7.0,1093.032
0.0,0.0,7.0,1096.376
0.0,0.0,-7.0,1099.716
0.0,0.0,-7.0,1103.06
0.0,0.0,-7.0,1106.404
0.0,0.0,-7.0,1109.748
0.0,0.0,-7.0,1113.096
0.0,0.0,-7.0,1116.44
0.0,0.0,-7.0,1119.784
0.0,0.0,-7.0,1123.124
0.0,0.0,-7.0,1126.468
-1.0,0.0,-7.0,1129.808
1.0,0.0,-7.0,1133.152
0.0,0.0,-7.0,1136.496
0.0,0.0,7.0,1139.84
0.0,0.0,-7.0,1143.18
0.0,0.0,-7.0,1146.524
0.0,0.0,-7.0,1149.868
0.0,0.0,-7.0,1153.208
0.0,0.0,-7.0,1156.552
0.0,0.0,-7.0,1159.896
0.0,0.0,-7.0,1163.24
0.0,0.0,7.0,1166.584
0.0,0.0,-7.0,1169.924
0.0,0.0,7.0,1173.264
0.0,0.0,-7.0,1176.608
0.0,0.0,-7.0,1179.952
0.0,0.0,-7.0,1183.296
0.0,0.0,-7.0,1186.636
0.0,0.0,-7.0,1189.98
0.0,0.0,7.0,1193.324
0.0,0.0,-7.0,1196.664
0.0,0.0,7.0,1200.008
0.0,0.0,7.0,1203.348
0.0,0.0,7.0,1206.688
0.0,0.0,-7.0,1210.032
0.0,0.0,-7.0,1213.376
0.0,0.0,-7.0,1216.72
0.0,0.0,-7.0,1220.064
0.0,0.0,-7.0,1223.408
0.0,0.0,-7.0,1226.76
0.0,0.0,-7.0,1230.104
0.0,0.0,-7.0,1233.448
0.0,0.0,7.0,1236.792
0.0,0.0,7.0,1240.136
0.0,0.0,-7.0,1243.476
0.0,0.0,-7.0,1246.82
0.0,0.0,-7.0,1250.164
0.0,0.0,-7.0,1253.504
0.0,0.0,-7.0,1256.848
0.0,0.0,-7.0,1260.192
0.0,0.0,-7.0,1263.536
0.0,0.0,-7.0,1266.88
0.0,0.0,-7.0,1270.224
0.0,0.0,7.0,1273.564
0.0,0.0,-7.0,1276.908
0.0,0.0,-7.0,1280.252
0.0,0.0,-7.0,1283.592
0.0,0.0,-7.0,1286.936
0.0,0.0,-7.0,1290.28
0.0,0.0,-7.0,1293.624
0.0,0.0,-7.0,1296.968
0.0,0.0,-7.0,1300.312
0.0,0.0,-7.0,1303.656
-1.0,0.0,-7.0,1307.0
0.0,0.0,7.0,1310.34
0.0,0.0,-7.0,1313.68
0.0,0.0,-7.0,1317.024
0.0,0.0,-7.0,1320.368
0.0,0.0,-7.0,1323.708
0.0,0.0,-7.0,1327.048
0.0,0.0,-7.0,1330.392
0.0,0.0,-7.0,1333.736
0.0,0.0,-7.0,1337.08
0.0,0.0,-7.0,1340.428
0.0,0.0,-7.0,1343.768
0.0,0.0,7.0,1347.112
0.0,0.0,-7.0,1350.456
0.0,0.0,7.0,1353.8
0.0,0.0,-7.0,1357.14
0.0,0.0,-7.0,1360.48
0.0,0.0,-7.0,1363.824
0.0,0.0,-7.0,1367.168
0.0,0.0,-7.0,1370.512
0.0,0.0,-7.0,1373.856
0.0,0.0,-7.0,1377.2
0.0,0.0,7.0,1380.544
0.0,0.0,7.0,1383.888
0.0,0.0,-7.0,1387.232
0.0,0.0,-7.0,1390.576
0.0,0.0,-7.0,1393.92
0.0,0.0,-7.0,1397.264
0.0,0.0,-7.0,1400.608
0.0,0.0,-7.0,1403.952
0.0,0.0,-7.0,1407.296
0.0,0.0,-7.0,1410.64
0.0,0.0,-7.0,1413.984
0.0,0.0,7.0,1417.328
0.0,0.0,7.0,1420.672
0.0,0.0,-7.0,1424.016
0.0,0.0,-7.0,1427.36
0.0,0.0,-7.0,1430.704
0.0,0.0,-7.0,1434.048
